time,cont,conterr
-2.0,-1.6644295302013594,0.008
-1.1094043588990181,-0.1073825503355832,0.009
-1.1081035758583222,0.08053691275165731,0.01
-1.0412836188955943,-1.013422818791951,0.008
-0.6862784663331665,-1.8523489932886,0.008
-0.6861905946367413,-2.0,0.008
-0.6839095434029767,-1.899328859060422,0.009
-0.6227998238544445,-1.7382550335570595,0.008
-0.621642655525735,-1.8724832214765204,0.008
-0.6108649880605614,-1.6174496644295373,0.008
-0.578544087711907,-1.8926174496644408,0.008
-0.5523317314768117,-1.6711409395973407,0.009
-0.5475212110030181,-1.8859060402684593,0.008
-0.5463232102531284,-1.8120805369127593,0.008
-0.23073826014511112,0.45637583892616274,0.009
-0.2294844384643422,0.3557046979865848,0.009
-0.22352168709557407,0.32885906040268287,0.01
-0.22230797502157773,0.45637583892616274,0.009
-0.19848793309369506,0.3221476510067016,0.009
-0.19014142731437134,0.39597315436240166,0.009
-0.1900764411447482,0.4295302013422848,0.009
0.1971905423660525,0.36912751677852373,0.009
0.1995992320756237,0.2953020134227997,0.01
0.20196068352620955,0.1879194630872405,0.01
0.2282750440976402,0.2147651006711424,0.009
0.2294793619817299,0.42953020134226083,0.01
0.230667556189887,0.5302013422818863,0.009
0.26295067719910703,0.5302013422818863,0.009
0.2725293645787845,0.7986577181208085,0.011
0.6311092994800891,1.1812080536912712,0.018
0.6335664633054425,0.7852348993288456,0.01
0.6503107275599729,0.7651006711409494,0.011
0.6526583664228118,0.8456375838926067,0.01
0.6599076950718388,0.5838926174496661,0.011
0.6622415908713566,0.5570469798657642,0.02
0.664698619243925,1.17449664429529,0.01
0.6694349367653896,0.9395973154362509,0.014
0.6813687656536298,1.02684563758389,0.021
0.6837674366520545,1.5771812080536964,0.012
0.6897462949150062,1.3087248322147746,0.011
0.7279520540901294,0.8590604026845456,0.01
1.0458990741764844,1.825503355704722,0.011
1.0531071172967956,1.4295302013422728,0.01
1.059049176754626,1.4429530201342118,0.01
1.0602370413210482,1.2885906040268544,0.014
1.0674309146418413,1.2483221476510136,0.022
1.0722752551582437,1.5033557046979968,0.012
1.073479045615573,1.550335570469795,0.012
1.0746295383996136,1.4429530201342358,0.012
1.0758754390893364,1.0671140939597303,0.012
1.0782765302574018,1.402684563758395,0.011
1.0818953299558975,1.4832214765100762,0.011
1.0948637292187429,1.1140939597315525,0.034
1.0950053109402909,2.0,0.021
1.1021789718290202,1.5436241610738373,0.02
1.102273685689028,1.2617449664429525,0.024
1.103394830769692,1.2818791946308727,0.017
1.104549960114475,1.6442953020134152,0.024
1.104670999762233,1.8053691275167778,0.018
1.1058590729019677,1.7449664429530407,0.016
1.10815999134301,1.5167785234899358,0.014
1.1082534441735707,1.899328859060422,0.016
1.1093394638303864,1.5704697986577152,0.013
1.1094637075957445,1.5704697986577392,0.016
1.110563201807706,1.563758389261734,0.013
1.1106579995765196,1.7046979865772003,0.014
1.1118384466047124,1.5436241610738133,0.013
1.1141209206920473,1.5570469798657762,0.01
1.1153140547313343,1.5771812080536964,0.011
1.116514583533605,1.436241610738254,0.01
1.1178186773759524,1.4429530201342358,0.011
1.1213810891597964,1.489932885906034,0.012
1.1225172970693844,1.0671140939597303,0.01
1.1237683114013368,1.6912751677852373,0.011
1.1261835735676091,1.463087248322156,0.023
1.1273182495421894,0.8590604026845696,0.019
1.129708798168441,1.436241610738278,0.022
1.130843996775,0.463087248322144,0.032
1.138102626115547,1.3020134228187934,0.023
1.1417076755585533,1.4899328859060579,0.014
1.14289595247681,1.436241610738254,0.013
1.1453197865267155,1.10067114093959,0.013
1.1464907926158214,1.5704697986577392,0.011
1.1512683021676238,1.147651006711412,0.011
1.1524683011457304,1.5302013422818748,0.012
1.4762185104214027,-0.449664429530205,0.023
1.4930121705898638,-0.14093959731544237,0.017
1.499021373872254,-0.5704697986577034,0.025
1.5013992103147702,-0.4765100671141069,0.044
1.5026299570745776,-0.4966442953020034,0.028
1.5061684164911147,-0.18120805369125925,0.016
1.5122031927794248,-0.6644295302013474,0.024
1.5146193647568693,-0.536912751677844,0.031
1.5169254268075636,-0.22147651006712388,0.021
1.517014576315193,-0.5570469798657645,0.016
1.5181259256424031,-0.6644295302013474,0.019
1.5194000508562273,-0.30201342281880517,0.021
1.5205147337603258,-0.42281879194630334,0.025
1.5206142076468847,-0.9731543624161101,0.029
