time,cont,conterr
-2.0,-0.04011461318052412,0.016
-1.9123681173188407,-0.6704871060171966,0.012
-1.4556824205334733,0.6246418338108777,0.012
-1.4555693960416456,-0.08595988538684307,0.012
-1.4526349828688914,-0.429799426934093,0.012
-1.3740220632694777,0.7163323782234747,0.012
-1.372533572840207,0.6475644699140166,0.012
-1.3586689637781304,1.8166189111747646,0.012
-1.3170907110757173,1.0028653295128973,0.013
-1.2833706073715658,0.2922636103151768,0.012
-1.2771822604669083,0.21203438395412855,0.014
-1.2756411282822655,0.017191977077344323,0.012
-0.8696663209667113,0.429799426934093,0.012
-0.8680533780753439,0.8767908309455712,0.013
-0.8603827782450946,1.0487106017191756,0.012
-0.858821434698108,0.7277936962750648,0.012
-0.8281788551688645,0.5558739255014196,0.012
-0.8174417427864045,0.8194842406876623,0.012
-0.817358143274836,1.0372492836676264,0.012
-0.3191701294189495,-0.17765042979944035,0.012
-0.317567686196933,-0.5100286532951412,0.012
-0.3160715442242281,-0.5100286532951412,0.011
-0.313033722646898,-0.33810888252149573,0.012
-0.2791824016033493,-0.6246418338108777,0.012
-0.2776331460146588,-0.6704871060171966,0.011
-0.27610462761989374,-0.6017191977077385,0.012
-0.23457497347517808,-0.10888252148998223,0.011
0.2390316212781709,0.9684813753581683,0.012
0.2421926030980588,0.4985673352435511,0.018
0.26373276190058803,0.429799426934093,0.012
0.2667528146880862,0.5558739255014196,0.014
0.27607849178558075,1.106017191977085,0.012
0.2790808945194172,0.739255014326655,0.019
0.28224163424088955,0.7621776504297939,0.023
0.2883345296059723,0.9226361031518495,0.012
0.3036862859908358,1.1518624641833628,0.017
0.3067721432856061,1.2550143266475504,0.02
0.3144634648894944,2.0,0.015
0.36361212106209617,0.00573065902579506,0.015
0.7726255440994643,-0.41833810888254397,0.013
0.7818981137490879,-0.6704871060171966,0.012
0.7895420966322395,-0.4756446991404122,0.011
0.7910701925113068,-0.08595988538684307,0.013
0.8003245323046966,-0.4641833810888223,0.016
0.8065563859902483,-0.4641833810888223,0.026
0.8081049723387399,-0.3724928366762248,0.014
0.8095849862395204,-1.1060171919770847,0.013
0.811187740951218,-0.6704871060171966,0.013
0.8142765681921103,-0.5329512893982804,0.013
