time,cont,conterr
-2.0,-2.0,0.007
-1.1094043239734364,0.8947368421052286,0.008
-1.10810353731364,1.6973684210526376,0.01
-1.04128356478512,1.3026315789473157,0.008
-0.6874017950076046,1.921052631578898,0.008
-0.6862784934508233,2.0,0.009
-0.6839095489022005,1.7894736842105043,0.009
-0.6227997911135832,1.3815789473683706,0.008
-0.6216426299565998,1.7499999999999765,0.008
-0.6108649587047756,1.1973684210526376,0.009
-0.5785440601820577,0.5921052631578663,0.008
-0.5523317034835074,0.14473684210525217,0.009
-0.54752118292466,0.013157894736811393,0.008
-0.5463231809548912,0.921052631578898,0.008
-0.23073822646578246,-0.8815789473684175,0.007
-0.22948440356414745,-1.3289473684210784,0.008
-0.223521652089953,-1.421052631578945,0.008
-0.22230793879579958,-0.710526315789449,0.007
-0.19848789764545782,-0.7763157894736927,0.007
-0.19014139411595643,-1.0921052631578665,0.007
0.19719058481019536,-0.5657894736842437,0.008
0.19843624817989625,-0.6052631578947245,0.007
0.1995992757610514,-0.11842105263158254,0.008
0.2019607272533901,-0.289473684210551,0.008
0.2282750882900788,-0.9078947368421335,0.008
0.2294794049967641,0.38157894736841724,0.008
0.23066759922592972,-0.8157894736842204,0.008
0.262950718408554,0.07894736842100825,0.008
0.27252940715627894,0.10526315789472473,0.008
0.6311092513030854,-0.47368421052628373,0.013
0.6335665122663556,-0.6578947368421102,0.009
0.6503107804130308,-0.6842105263158265,0.008
0.6526584181186803,-0.5921052631579131,0.008
0.659907745697192,-0.1578947368421102,0.02
0.6622416163653253,-0.3552631578947478,0.02
0.6646986711526743,-0.27631578947369273,0.008
0.6694349875591832,-0.6447368421052522,0.01
0.6813686860004258,-0.2500000000000233,0.014
0.6837674876992583,-0.3552631578947478,0.009
0.6897463460679205,-0.3947368421052755,0.008
0.7279521047198538,-4.6851411639181606e-14,0.008
1.0458991340238541,0.13157894736839415,0.008
1.0531071736755249,0.5789473684210082,0.008
1.057857850474654,0.49999999999995337,0.008
1.0590492344371047,0.6184210526315357,0.008
1.060237102620622,0.5263157894736694,0.011
1.0674309724725157,1.0789473684210549,0.015
1.0722753106771745,0.6184210526315828,0.009
1.0734791059505784,-4.6851411639181606e-14,0.008
1.0746295951588762,0.7631578947368349,0.008
1.0758755006654095,-0.17105263157896822,0.008
1.081895388042314,1.3684210526315592,0.015
1.0925766984224845,0.6184210526315357,0.008
1.094863786335753,1.210526315789449,0.021
1.0950053716558972,-0.06578947368419708,0.012
1.1021790314727649,0.5789473684210082,0.014
1.1022737429370522,0.5,0.015
1.1033948868388412,0.5657894736841969,0.011
1.1045500209988384,0.6315789473684408,0.01
1.1046710570526437,1.0921052631578663,0.012
1.1058591350081746,0.44736842105261454,0.011
1.1081600510925038,0.4210526315789451,0.01
1.1082535027260194,0.9605263157894726,0.012
1.109463770964382,0.13157894736844078,0.01
1.1105632615996908,-0.03947368421052744,0.009
1.110658056972785,0.6447368421052522,0.01
1.1118385052205468,0.6973684210526376,0.009
1.1141209793482374,0.03947368421048081,0.008
1.1153141110112248,0.013157894736811393,0.008
1.1165146434308149,0.30263157894736237,0.008
1.1178187372962194,0.723684210526307,0.009
