51075.438598 r 19.955 0.023
51075.439431 i 19.720 0.027
51075.440265 u 20.889 0.086
51075.441098 z 19.556 0.090
51075.441931 g 20.651 0.029
51818.408243 r 19.880 0.020
51818.409076 i 19.665 0.022
51818.409910 u 20.884 0.096
51818.410743 z 19.611 0.073
51818.411576 g 20.440 0.023
51875.237280 r 19.935 0.022
51875.238113 i 19.660 0.024
51875.238947 u 21.017 0.087
51875.239780 z 19.588 0.082
51875.240613 g 20.507 0.026
52171.396364 r 20.011 0.022
52171.397197 i 19.797 0.022
52171.398031 u 21.018 0.103
52171.398864 z 19.788 0.076
52171.399697 g 20.614 0.026
52171.469701 r 20.015 0.021
52171.470534 i 19.794 0.022
52171.471368 u 20.910 0.085
52171.472201 z 19.666 0.074
52171.473034 g 20.657 0.027
52173.372608 r 20.028 0.024
52173.373441 i 19.781 0.027
52173.374275 u 20.736 0.096
52173.375108 z 19.612 0.097
52173.375941 g 20.677 0.028
52224.352792 r 19.976 0.020
52224.353625 i 19.712 0.020
52224.354459 u 20.837 0.088
52224.355292 z 19.681 0.071
52224.356125 g 20.527 0.024
52225.318109 r 19.990 0.020
52225.318942 i 19.769 0.022
52225.319776 u 20.968 0.087
52225.320609 z 19.628 0.067
52225.321442 g 20.576 0.025
52234.309261 r 19.987 0.024
52234.310094 i 19.767 0.024
52234.310928 u 21.015 0.128
52234.311761 z 19.662 0.081
52234.312594 g 20.563 0.029
52261.272615 r 19.934 0.020
52261.273448 i 19.722 0.020
52261.274282 u 20.896 0.095
52261.275115 z 19.760 0.071
52261.275948 g 20.500 0.023
52283.139991 r 19.931 0.028
52283.140824 i 19.700 0.030
52283.141658 u 21.044 0.134
52283.142491 z 19.776 0.148
52283.143324 g 20.448 0.030
52287.153113 r 19.988 0.023
52287.153946 i 19.698 0.022
52287.154780 u 20.705 0.082
52287.155613 z 19.665 0.071
52287.156446 g 20.504 0.025
52288.152533 r 19.936 0.022
52288.153366 i 19.730 0.022
52288.154200 u 20.898 0.092
52288.155033 z 19.553 0.069
52288.155866 g 20.489 0.025
52551.425818 r 20.003 0.022
52551.426651 i 19.773 0.030
52551.427485 u 21.226 0.143
52551.428318 z 19.570 0.090
52551.429151 g 20.566 0.029
52552.471805 r 19.980 0.020
52552.472638 i 19.762 0.023
52552.473472 u 20.909 0.091
52552.474305 z 19.732 0.080
52552.475138 g 20.499 0.023
52557.446164 r 19.971 0.022
52557.446997 i 19.732 0.024
52557.447831 u 20.824 0.088
52557.448664 z 19.556 0.077
52557.449497 g 20.539 0.023
52558.458690 r 19.994 0.020
52558.459523 i 19.730 0.023
#52558.460357 u -99.000 0.082
52558.461190 z 19.776 0.089
52558.462023 g 20.539 0.023
52578.330300 r 19.983 0.019
52578.331133 i 19.770 0.021
52578.331967 u 21.158 0.090
52578.332800 z 19.563 0.060
52578.333633 g 20.595 0.024
52585.293281 r 19.999 0.023
52585.294114 i 19.739 0.026
52585.294948 u 21.047 0.089
52585.295781 z 19.518 0.082
52585.296614 g 20.570 0.024
52585.347493 r 19.960 0.019
52585.348326 i 19.743 0.020
