51075.435413 r 20.285 0.029
51075.436246 i 20.190 0.046
51075.437080 u 20.599 0.067
51075.437913 z 20.473 0.214
51075.438746 g 20.638 0.028
51818.405041 r 19.831 0.020
51818.405874 i 19.707 0.028
51818.406708 u 20.103 0.045
51818.407541 z 19.850 0.098
51818.408374 g 20.047 0.019
51875.234076 r 19.850 0.021
51875.234909 i 19.816 0.029
51875.235743 u 20.348 0.059
51875.236576 z 19.955 0.114
51875.237409 g 20.165 0.021
52171.393169 r 20.292 0.026
52171.394002 i 20.219 0.035
52171.394836 u 20.718 0.067
52171.395669 z 20.148 0.107
52171.396502 g 20.775 0.030
52171.466498 r 20.280 0.026
52171.467331 i 20.204 0.033
52171.468165 u 20.867 0.084
52171.468998 z 20.387 0.139
52171.469831 g 20.761 0.029
52173.369429 r 20.251 0.031
52173.370262 i 20.138 0.045
52173.371096 u 20.794 0.092
52173.371929 z 20.422 0.202
52173.372762 g 20.712 0.031
52224.349563 r 20.215 0.023
52224.350396 i 20.152 0.032
52224.351230 u 20.592 0.060
52224.352063 z 20.157 0.106
52224.352896 g 20.548 0.023
52225.314923 r 20.142 0.025
52225.315756 i 20.117 0.034
52225.316590 u 20.548 0.066
52225.317423 z 20.166 0.115
52225.318256 g 20.486 0.024
52234.306074 r 20.187 0.028
52234.306907 i 20.153 0.036
52234.307741 u 20.386 0.066
52234.308574 z 20.119 0.113
52234.309407 g 20.563 0.028
52261.269428 r 20.139 0.023
52261.270261 i 20.073 0.031
52261.271095 u 20.492 0.059
52261.271928 z 20.292 0.113
52261.272761 g 20.443 0.023
52283.136803 r 20.085 0.031
52283.137636 i 20.056 0.052
52283.138470 u 20.240 0.061
52283.139303 z 19.991 0.165
52283.140136 g 20.354 0.026
52287.149926 r 20.066 0.024
52287.150759 i 19.979 0.032
52287.151593 u 20.333 0.051
52287.152426 z 20.042 0.097
52287.153259 g 20.411 0.024
52288.149346 r 20.126 0.025
52288.150179 i 20.110 0.034
52288.151013 u 20.353 0.058
52288.151846 z 20.177 0.119
52288.152679 g 20.385 0.023
52551.422631 r 20.138 0.028
52551.423464 i 19.966 0.036
52551.424298 u 20.412 0.069
52551.425131 z 19.941 0.115
52551.425964 g 20.257 0.022
52552.468617 r 20.096 0.023
52552.469450 i 19.971 0.034
52552.470284 u 20.286 0.048
52552.471117 z 20.026 0.112
52552.471950 g 20.373 0.021
52557.442976 r 20.059 0.025
52557.443809 i 19.985 0.035
52557.444643 u 20.310 0.050
52557.445476 z 20.207 0.138
52557.446309 g 20.416 0.021
52558.455504 r 20.045 0.023
52558.456337 i 19.951 0.032
52558.457171 u 20.403 0.059
52558.458004 z 20.001 0.109
52558.458837 g 20.377 0.021
52578.327113 r 20.128 0.022
52578.327946 i 19.971 0.027
52578.328780 u 20.473 0.058
52578.329613 z 19.973 0.089
52578.330446 g 20.423 0.020
52585.290093 r 20.143 0.025
52585.290926 i 19.988 0.035
