51081.408267 r 19.398 0.016
51081.409100 i 19.453 0.022
51081.409934 u 20.030 0.046
51081.410767 z 19.564 0.075
51081.411600 g 19.740 0.016
51818.394207 r 19.091 0.011
51818.395040 i 19.093 0.016
51818.395874 u 19.517 0.029
51818.396707 z 19.098 0.047
51818.397540 g 19.369 0.012
51875.223186 r 19.053 0.012
51875.224019 i 19.031 0.017
51875.224853 u 19.544 0.031
51875.225686 z 19.129 0.058
51875.226519 g 19.314 0.012
52171.382313 r 19.085 0.012
52171.383146 i 19.014 0.015
52171.383980 u 19.560 0.031
52171.384813 z 19.194 0.047
52171.385646 g 19.427 0.012
52171.455609 r 19.066 0.012
52171.456442 i 19.044 0.015
52171.457276 u 19.514 0.032
52171.458109 z 19.103 0.046
52171.458942 g 19.365 0.012
52173.358566 r 19.079 0.013
52173.359399 i 19.112 0.020
#52173.360233 u -99.000 0.037
52173.361066 z 19.062 0.061
52173.361899 g 19.335 0.012
52224.338778 r 19.122 0.012
52224.339611 i 19.136 0.016
52224.340445 u 19.654 0.032
52224.341278 z 19.166 0.046
52224.342111 g 19.435 0.012
52225.304059 r 19.095 0.012
52225.304892 i 19.067 0.015
52225.305726 u 19.651 0.033
52225.306559 z 19.153 0.045
52225.307392 g 19.429 0.012
52234.295211 r 19.183 0.013
52234.296044 i 19.171 0.018
52234.296878 u 19.651 0.036
52234.297711 z 19.243 0.051
52234.298544 g 19.531 0.013
52261.258567 r 19.125 0.012
52261.259400 i 19.108 0.016
52261.260234 u 19.734 0.036
52261.261067 z 19.078 0.044
52261.261900 g 19.460 0.012
52283.125940 r 19.112 0.013
52283.126773 i 19.090 0.020
52283.127607 u 19.627 0.038
52283.128440 z 19.163 0.076
52283.129273 g 19.398 0.014
52287.139062 r 19.121 0.013
52287.139895 i 19.167 0.019
52287.140729 u 19.601 0.036
52287.141562 z 19.202 0.055
52287.142395 g 19.391 0.012
52288.138481 r 19.093 0.012
52288.139314 i 19.099 0.016
52288.140148 u 19.590 0.033
52288.140981 z 19.129 0.043
52288.141814 g 19.374 0.012
52551.411768 r 19.106 0.012
52551.412601 i 19.124 0.017
52551.413435 u 19.757 0.035
52551.414268 z 19.097 0.050
52551.415101 g 19.410 0.013
52552.457756 r 19.152 0.012
52552.458589 i 19.183 0.017
52552.459423 u 19.630 0.031
52552.460256 z 19.226 0.053
52552.461089 g 19.449 0.012
52557.432114 r 19.163 0.013
52557.432947 i 19.188 0.020
52557.433781 u 19.674 0.034
52557.434614 z 19.278 0.065
52557.435447 g 19.464 0.012
52558.444640 r 19.120 0.012
52558.445473 i 19.167 0.017
52558.446307 u 19.648 0.032
52558.447140 z 19.179 0.050
52558.447973 g 19.436 0.012
52578.316249 r 19.105 0.011
52578.317082 i 19.102 0.015
52578.317916 u 19.646 0.031
52578.318749 z 19.199 0.047
52578.319582 g 19.421 0.012
52585.279230 r 19.124 0.013
52585.280063 i 19.141 0.019
52585.280897 u 19.616 0.032
52585.281730 z 19.114 0.063
52585.282563 g 19.444 0.012
52585.333444 r 19.134 0.011
52585.334277 i 19.093 0.016
52585.335111 u 19.645 0.029
52585.335944 z 19.253 0.051
52585.336777 g 19.463 0.012
52908.406683 r 19.058 0.011
52908.407516 i 19.002 0.016
52908.408350 u 19.534 0.031
52908.409183 z 19.031 0.046
52908.410016 g 19.357 0.012
52909.445862 r 19.014 0.011
52909.446695 i 19.001 0.015
52909.447529 u 19.539 0.031
52909.448362 z 19.073 0.041
52909.449195 g 19.328 0.011
52910.416105 r 19.000 0.012
52910.416938 i 19.030 0.017
52910.417772 u 19.485 0.033
52910.418605 z 19.089 0.048
52910.419438 g 19.328 0.012
52912.386122 r 19.030 0.011
52912.386955 i 19.012 0.016
52912.387789 u 19.491 0.031
52912.388622 z 19.128 0.048
52912.389455 g 19.343 0.012
52934.338589 r 19.031 0.011
52934.339422 i 19.046 0.016
52934.340256 u 19.477 0.030
52934.341089 z 19.044 0.049
52934.341922 g 19.318 0.011
52935.343276 r 18.995 0.012
52935.344109 i 18.992 0.016
52935.344943 u 19.510 0.030
52935.345776 z 19.084 0.052
52935.346609 g 19.314 0.012
52936.334515 r 19.046 0.011
52936.335348 i 19.034 0.015
52936.336182 u 19.531 0.029
52936.337015 z 19.064 0.044
52936.337848 g 19.320 0.011
52963.266355 r 19.044 0.011
52963.267188 i 19.049 0.015
52963.268022 u 19.580 0.030
52963.268855 z 19.049 0.042
52963.269688 g 19.363 0.012
53270.398626 r 19.137 0.018
53270.399460 i 19.126 0.021
53270.400293 u 19.653 0.029
53270.401126 z 19.216 0.041
53270.401960 g 19.457 0.018
53272.448513 r 19.171 0.013
53272.449346 i 19.130 0.019
53272.450180 u 19.682 0.038
53272.451013 z 19.091 0.052
53272.451846 g 19.416 0.012
53286.417233 r 19.100 0.013
53286.418066 i 19.093 0.017
53286.418900 u 19.634 0.039
53286.419733 z 19.199 0.052
53286.420566 g 19.410 0.014
53288.375727 r 19.129 0.012
53288.376560 i 19.111 0.016
53288.377394 u 19.706 0.035
53288.378227 z 19.184 0.047
53288.379060 g 19.421 0.012
53294.423397 r 19.156 0.018
53294.424230 i 19.122 0.018
53294.425064 u 19.682 0.044
53294.425897 z 19.332 0.081
53294.426730 g 19.469 0.019
53296.370444 r 19.103 0.019
53296.371278 i 19.091 0.022
53296.372111 u 19.625 0.037
53296.372944 z 19.094 0.053
53296.373778 g 19.437 0.023
53298.420174 r 19.131 0.013
53298.421007 i 19.109 0.019
53298.421841 u 19.581 0.033
53298.422674 z 19.141 0.057
53298.423507 g 19.439 0.012
53302.371396 r 19.129 0.015
53302.372229 i 19.081 0.019
53302.373063 u 19.613 0.040
53302.373896 z 19.074 0.045
53302.374729 g 19.453 0.017
53312.326958 r 19.121 0.016
53312.327791 i 19.124 0.022
53312.328625 u 19.709 0.051
53312.329458 z 19.174 0.058
53312.330291 g 19.473 0.020
53314.328126 r 19.164 0.014
53314.328959 i 19.099 0.018
53314.329793 u 19.618 0.041
53314.330626 z 19.167 0.059
53314.331459 g 19.482 0.015
53319.315922 r 19.136 0.014
53319.316755 i 19.091 0.019
53319.317589 u 19.578 0.037
53319.318422 z 19.095 0.055
53319.319255 g 19.547 0.015
53351.188659 r 19.066 0.013
53351.189492 i 19.027 0.018
53351.190326 u 19.607 0.034
53351.191159 z 19.095 0.057
53351.191992 g 19.373 0.013
53616.432478 r 19.026 0.012
53616.433311 i 19.054 0.016
53616.434145 u 19.541 0.036
53616.434978 z 19.106 0.049
53616.435811 g 19.336 0.012
53622.445708 r 19.018 0.011
53622.446541 i 19.034 0.014
53622.447375 u 19.468 0.029
53622.448208 z 19.049 0.038
53622.449041 g 19.314 0.011
53626.408906 r 19.046 0.014
#53626.409739 i -99.000 0.061
53626.410573 u 19.473 0.072
#53626.411406 z -99.000 0.557
#53626.412239 g -99.000 0.019
53627.402805 r 19.020 0.011
53627.403638 i 18.988 0.015
53627.404472 u 19.524 0.032
53627.405305 z 19.078 0.044
53627.406138 g 19.331 0.013
53628.393770 r 19.029 0.014
53628.394603 i 19.084 0.021
53628.395437 u 19.517 0.037
53628.396270 z 19.012 0.054
53628.397103 g 19.365 0.016
53634.395178 r 18.981 0.017
53634.396011 i 19.037 0.020
53634.396845 u 19.479 0.068
53634.397678 z 19.113 0.054
53634.398511 g 19.332 0.026
53638.436514 r 18.994 0.012
53638.437347 i 19.046 0.018
53638.438181 u 19.480 0.037
53638.439014 z 19.146 0.053
53638.439847 g 19.332 0.014
53639.440767 r 19.066 0.012
53639.441600 i 19.089 0.016
53639.442434 u 19.530 0.037
53639.443267 z 19.127 0.044
53639.444100 g 19.340 0.013
53640.400551 r 19.010 0.012
53640.401384 i 18.998 0.016
53640.402218 u 19.425 0.036
53640.403051 z 19.141 0.051
53640.403884 g 19.276 0.013
53641.439932 r 19.039 0.012
53641.440765 i 19.054 0.016
53641.441599 u 19.604 0.046
53641.442432 z 19.026 0.050
53641.443265 g 19.314 0.013
53643.443026 r 18.972 0.012
53643.443859 i 19.051 0.018
53643.444693 u 19.488 0.038
53643.445526 z 19.103 0.054
53643.446359 g 19.326 0.013
53646.461958 r 19.022 0.012
53646.462791 i 19.004 0.018
#53646.463625 u -99.000 0.039
53646.464458 z 19.067 0.052
53646.465291 g 19.284 0.012
53657.280704 r 18.970 0.028
53657.281537 i 18.994 0.038
#53657.282371 u -99.000 0.142
53657.283204 z 19.128 0.153
#53657.284037 g -99.000 0.048
53657.398816 r 19.014 0.019
53657.399649 i 19.076 0.028
53657.400483 u 19.532 0.050
53657.401316 z 19.157 0.076
53657.402149 g 19.340 0.021
53663.383364 r 19.055 0.016
53663.384197 i 19.034 0.019
53663.385031 u 19.489 0.066
53663.385864 z 19.064 0.056
53663.386697 g 19.280 0.023
53663.462375 r 19.013 0.020
53663.463208 i 18.941 0.021
53663.464042 u 19.371 0.077
53663.464875 z 18.999 0.058
53663.465708 g 19.281 0.028
53664.397680 r 19.015 0.019
53664.398513 i 19.046 0.020
53664.399347 u 19.546 0.055
53664.400180 z 19.061 0.050
53664.401013 g 19.265 0.020
53665.361337 r 19.034 0.014
53665.362170 i 19.072 0.020
#53665.363004 u -99.000 0.058
53665.363837 z 19.171 0.076
53665.364670 g 19.324 0.020
53665.462307 r 19.005 0.016
53665.463140 i 18.995 0.020
53665.463974 u 19.432 0.057
53665.464807 z 19.118 0.062
53665.465640 g 19.295 0.020
53666.453447 r 19.008 0.015
53666.454280 i 19.026 0.017
53666.455114 u 19.473 0.051
53666.455947 z 19.063 0.046
53666.456780 g 19.308 0.017
53668.372965 r 19.074 0.015
53668.373798 i 19.011 0.019
53668.374632 u 19.559 0.048
53668.375465 z 18.885 0.057
53668.376298 g 19.295 0.015
53668.450924 r 18.975 0.015
53668.451757 i 18.966 0.022
53668.452591 u 19.292 0.052
53668.453424 z 19.078 0.073
53668.454257 g 19.313 0.019
53669.356925 r 18.975 0.013
53669.357758 i 18.996 0.019
53669.358592 u 19.468 0.040
53669.359425 z 19.126 0.055
53669.360258 g 19.289 0.015
53669.460575 r 19.078 0.016
53669.461408 i 18.957 0.021
53669.462242 u 19.569 0.061
53669.463075 z 19.056 0.062
#53669.463908 g -99.000 0.017
53670.377818 r 19.049 0.013
53670.378651 i 19.058 0.017
53670.379485 u 19.469 0.040
53670.380318 z 19.084 0.051
53670.381151 g 19.327 0.015
53670.456896 r 19.004 0.014
53670.457729 i 18.992 0.018
53670.458563 u 19.479 0.049
53670.459396 z 19.047 0.058
53670.460229 g 19.262 0.015
53671.441673 r 18.966 0.013
53671.442506 i 19.006 0.018
#53671.443340 u -99.000 0.045
53671.444173 z 19.000 0.052
53671.445006 g 19.303 0.014
53673.345805 r 19.045 0.011
53673.346638 i 19.003 0.014
53673.347472 u 19.494 0.030
53673.348305 z 19.113 0.040
53673.349138 g 19.288 0.011
53674.341163 r 18.979 0.013
53674.341996 i 18.985 0.018
53674.342830 u 19.598 0.037
53674.343663 z 19.075 0.061
53674.344496 g 19.264 0.012
53675.342692 r 19.027 0.012
53675.343525 i 18.976 0.016
53675.344359 u 19.485 0.031
53675.345192 z 19.049 0.045
53675.346025 g 19.303 0.012
53676.430615 r 18.963 0.014
53676.431448 i 18.990 0.017
53676.432282 u 19.439 0.039
53676.433115 z 18.972 0.046
53676.433948 g 19.265 0.012
53679.402519 r 18.937 0.013
53679.403352 i 18.980 0.020
53679.404186 u 19.404 0.038
53679.405019 z 19.010 0.065
53679.405852 g 19.298 0.013
53680.350390 r 19.030 0.012
53680.351223 i 18.989 0.016
53680.352057 u 19.499 0.032
53680.352890 z 19.170 0.047
53680.353723 g 19.309 0.011
53681.394033 r 18.983 0.012
53681.394866 i 18.980 0.016
53681.395700 u 19.370 0.037
53681.396533 z 19.156 0.051
53681.397366 g 19.278 0.013
53683.408940 r 19.057 0.038
53683.409773 i 19.100 0.050
53683.410607 u 19.496 0.082
#53683.411440 z -99.000 0.268
#53683.412273 g -99.000 0.027
53684.355531 r 18.978 0.036
53684.356364 i 19.031 0.047
53684.357198 u 19.376 0.059
53684.358031 z 19.329 0.132
53684.358864 g 19.298 0.023
53686.349822 r 19.029 0.018
53686.350655 i 19.125 0.022
53686.351489 u 19.583 0.070
53686.352322 z 19.063 0.051
53686.353155 g 19.282 0.023
53687.296845 r 18.892 0.026
53687.297678 i 18.948 0.031
53687.298512 u 19.318 0.090
53687.299345 z 18.939 0.065
53687.300178 g 19.198 0.031
53687.407204 r 19.046 0.033
53687.408037 i 19.032 0.035
53687.408871 u 19.516 0.113
53687.409704 z 19.050 0.072
53687.410537 g 19.336 0.043
53693.352280 r 19.017 0.019
53693.353113 i 18.984 0.021
53693.353947 u 19.527 0.078
53693.354780 z 19.085 0.057
53693.355613 g 19.274 0.026
53694.366987 r 18.955 0.017
53694.367820 i 19.141 0.025
53694.368654 u 19.503 0.077
53694.369487 z 19.187 0.069
53694.370320 g 19.294 0.023
53696.359751 r 19.013 0.014
53696.360584 i 19.013 0.017
53696.361418 u 19.411 0.044
53696.362251 z 19.072 0.046
53696.363084 g 19.299 0.015
53697.351060 r 18.957 0.013
53697.351893 i 19.018 0.018
53697.352727 u 19.452 0.045
53697.353560 z 19.034 0.048
53697.354393 g 19.303 0.015
53699.373116 r 19.036 0.013
53699.373949 i 19.023 0.016
53699.374783 u 19.452 0.044
53699.375616 z 19.000 0.041
53699.376449 g 19.287 0.014
53700.350014 r 18.935 0.012
53700.350847 i 18.976 0.018
53700.351681 u 19.479 0.035
53700.352514 z 19.002 0.063
53700.353347 g 19.252 0.012
53704.335601 r 18.989 0.012
53704.336434 i 18.923 0.016
#53704.337268 u -99.000 0.036
53704.338101 z 19.014 0.054
53704.338934 g 19.289 0.013
53705.336685 r 18.979 0.013
53705.337518 i 18.989 0.019
53705.338352 u 19.456 0.038
53705.339185 z 18.946 0.053
53705.340018 g 19.277 0.013
53975.421713 r 18.951 0.014
53975.422546 i 18.954 0.023
53975.423379 u 19.474 0.039
53975.424213 z 18.880 0.049
53975.425046 g 19.267 0.027
53989.431793 r 18.999 0.018
53989.432626 i 19.013 0.018
53989.433459 u 19.418 0.052
53989.434293 z 18.956 0.037
53989.435126 g 19.301 0.021
53994.444689 r 18.931 0.018
53994.445523 i 18.947 0.020
53994.446356 u 19.381 0.033
53994.447189 z 19.019 0.043
53994.448023 g 19.244 0.016
53996.428447 r 18.925 0.017
53996.429281 i 18.941 0.020
53996.430114 u 19.324 0.050
53996.430947 z 18.867 0.044
53996.431781 g 19.220 0.022
53997.455256 r 18.994 0.016
53997.456090 i 18.989 0.018
53997.456923 u 19.425 0.024
53997.457756 z 18.992 0.034
53997.458590 g 19.239 0.019
54000.407071 r 19.009 0.017
54000.407905 i 18.968 0.022
54000.408738 u 19.515 0.044
54000.409571 z 19.070 0.047
54000.410405 g 19.243 0.023
54005.441596 r 18.893 0.017
54005.442429 i 18.930 0.019
54005.443262 u 19.397 0.032
54005.444096 z 18.910 0.038
54005.444929 g 19.280 0.016
54007.457213 r 19.007 0.019
54007.458046 i 18.994 0.023
54007.458880 u 19.526 0.041
54007.459713 z 19.032 0.039
54007.460546 g 19.262 0.015
54009.380995 r 18.990 0.017
54009.381828 i 18.997 0.018
54009.382662 u 19.489 0.030
54009.383495 z 19.086 0.034
54009.384328 g 19.281 0.015
54009.455412 r 18.931 0.017
54009.456245 i 18.976 0.022
54009.457078 u 19.366 0.028
54009.457912 z 19.070 0.037
54009.458745 g 19.267 0.017
54010.382577 r 18.957 0.017
54010.383410 i 18.992 0.014
#54010.384244 u -99.000 0.026
54010.385077 z 19.028 0.037
54010.385910 g 19.257 0.020
54011.445548 r 18.974 0.015
54011.446381 i 18.924 0.018
54011.447214 u 19.496 0.032
54011.448048 z 19.006 0.029
54011.448881 g 19.260 0.021
54012.375406 r 18.950 0.020
54012.376240 i 18.988 0.022
54012.377073 u 19.456 0.037
54012.377906 z 18.999 0.044
54012.378740 g 19.267 0.021
54012.458288 r 19.047 0.016
54012.459122 i 18.968 0.040
54012.459955 u 19.521 0.032
54012.460788 z 18.963 0.047
54012.461622 g 19.271 0.023
54019.440490 r 19.011 0.017
54019.441324 i 18.982 0.018
54019.442157 u 19.480 0.047
54019.442990 z 18.948 0.042
54019.443824 g 19.282 0.020
54020.413453 r 18.897 0.017
54020.414286 i 18.972 0.022
54020.415119 u 19.508 0.050
54020.415953 z 18.949 0.049
54020.416786 g 19.268 0.029
54024.462968 r 18.941 0.017
54024.463801 i 18.926 0.020
54024.464635 u 19.363 0.037
54024.465468 z 18.941 0.046
54024.466301 g 19.232 0.018
54025.444594 r 18.974 0.019
54025.445427 i 18.981 0.020
54025.446260 u 19.417 0.035
54025.447094 z 19.055 0.044
54025.447927 g 19.260 0.035
54028.451241 r 18.915 0.017
54028.452074 i 18.938 0.020
54028.452907 u 19.373 0.033
54028.453741 z 18.978 0.046
54028.454574 g 19.233 0.028
54030.406670 r 18.918 0.012
54030.407503 i 18.938 0.017
54030.408337 u 19.275 0.028
54030.409170 z 19.070 0.040
54030.410003 g 19.258 0.018
54035.450708 r 18.945 0.020
54035.451541 i 18.949 0.022
54035.452375 u 19.438 0.038
54035.453208 z 18.981 0.053
54035.454041 g 19.280 0.022
54037.356164 r 18.920 0.016
54037.356997 i 18.960 0.016
54037.357830 u 19.429 0.026
54037.358664 z 18.958 0.035
54037.359497 g 19.248 0.019
54040.370670 r 18.938 0.018
54040.371503 i 18.967 0.020
54040.372336 u 19.479 0.031
54040.373170 z 18.910 0.039
54040.374003 g 19.224 0.017
54041.406178 r 18.906 0.018
54041.407011 i 18.899 0.023
54041.407844 u 19.457 0.033
54041.408678 z 18.850 0.038
54041.409511 g 19.255 0.020
54047.401261 r 18.940 0.037
54047.402095 i 18.891 0.030
54047.402928 u 19.302 0.097
54047.403761 z 18.919 0.052
#54047.404595 g -99.000 0.040
54049.397081 r 18.897 0.019
54049.397914 i 18.891 0.023
54049.398748 u 19.479 0.058
54049.399581 z 19.076 0.056
54049.400414 g 19.219 0.022
54050.357298 r 18.925 0.020
54050.358132 i 18.955 0.025
54050.358965 u 19.449 0.064
54050.359798 z 19.093 0.071
54050.360632 g 19.286 0.032
#54053.377127 r -99.000 0.014
54053.377960 i 18.923 0.019
54053.378794 u 19.391 0.033
#54053.379627 z -99.000 0.065
#54053.380460 g -99.000 0.021
54056.363105 r 18.946 0.017
54056.363938 i 18.922 0.021
#54056.364772 u -99.000 0.036
54056.365605 z 19.061 0.052
54056.366438 g 19.220 0.021
54059.357378 r 18.916 0.015
54059.358212 i 18.925 0.024
54059.359045 u 19.349 0.035
54059.359878 z 19.042 0.057
54059.360712 g 19.262 0.019
54061.368462 r 18.948 0.026
54061.369296 i 18.912 0.030
54061.370129 u 19.475 0.058
54061.370962 z 18.942 0.068
54061.371796 g 19.274 0.028
54062.362259 r 18.936 0.016
54062.363092 i 18.953 0.024
54062.363925 u 19.450 0.031
54062.364759 z 19.015 0.044
54062.365592 g 19.279 0.023
54064.358727 r 18.936 0.016
54064.359560 i 18.930 0.018
54064.360394 u 19.417 0.036
54064.361227 z 18.858 0.043
54064.362060 g 19.259 0.024
54068.342846 r 18.919 0.017
54068.343679 i 18.931 0.019
54068.344512 u 19.491 0.040
54068.345346 z 18.897 0.061
54068.346179 g 19.280 0.017
54346.438319 r 18.969 0.016
54346.439152 i 18.952 0.021
54346.439985 u 19.429 0.043
54346.440819 z 18.979 0.036
54346.441652 g 19.247 0.022
54348.442232 r 18.960 0.014
54348.443066 i 18.984 0.018
54348.443899 u 19.401 0.039
54348.444732 z 18.990 0.040
54348.445566 g 19.208 0.016
54357.400570 r 18.915 0.030
54357.401404 i 18.964 0.015
54357.402237 u 19.399 0.029
54357.403070 z 19.013 0.035
54357.403904 g 19.217 0.020
54358.398078 r 18.960 0.021
54358.398912 i 19.016 0.019
54358.399745 u 19.362 0.033
54358.400578 z 19.004 0.046
54358.401412 g 19.201 0.025
54362.450403 r 18.899 0.017
54362.451236 i 18.943 0.017
54362.452070 u 19.449 0.028
54362.452903 z 18.902 0.037
54362.453736 g 19.220 0.017
54365.431155 r 18.914 0.017
54365.431989 i 18.866 0.019
54365.432822 u 19.361 0.026
54365.433655 z 19.082 0.040
54365.434489 g 19.206 0.029
54376.445491 r 18.914 0.016
54376.446325 i 18.946 0.021
54376.447158 u 19.414 0.034
54376.447991 z 18.969 0.043
54376.448825 g 19.255 0.022
54381.450694 r 18.955 0.015
54381.451528 i 18.955 0.020
54381.452361 u 19.453 0.031
54381.453194 z 18.961 0.038
54381.454028 g 19.201 0.022
54382.430587 r 18.934 0.035
54382.431420 i 18.980 0.024
54382.432254 u 19.428 0.068
54382.433087 z 18.867 0.043
54382.433920 g 19.229 0.030
54385.448397 r 18.952 0.020
54385.449230 i 18.933 0.018
54385.450063 u 19.413 0.028
54385.450897 z 19.013 0.037
54385.451730 g 19.262 0.020
54386.443060 r 18.991 0.016
54386.443893 i 18.962 0.016
54386.444727 u 19.467 0.033
54386.445560 z 18.979 0.033
54386.446393 g 19.264 0.020
54387.448910 r 18.921 0.016
54387.449743 i 18.947 0.019
54387.450577 u 19.494 0.038
54387.451410 z 18.947 0.046
54387.452243 g 19.233 0.016
54388.447365 r 18.978 0.015
54388.448198 i 18.979 0.017
54388.449031 u 19.421 0.031
54388.449865 z 18.977 0.038
54388.450698 g 19.264 0.023
54390.441288 r 18.935 0.032
#54390.442121 i -99.000 0.033
#54390.442954 u -99.000 0.039
54390.443788 z 19.072 0.078
54390.444621 g 19.207 0.022
54391.449709 r 18.939 0.021
54391.450542 i 18.934 0.027
54391.451376 u 19.384 0.066
54391.452209 z 19.075 0.096
54391.453042 g 19.224 0.020
54392.444982 r 18.972 0.022
54392.445816 i 18.991 0.020
#54392.446649 u -99.000 0.040
54392.447482 z 19.040 0.041
54392.448316 g 19.271 0.027
54402.442090 r 18.874 0.024
54402.442924 i 18.971 0.023
54402.443757 u 19.432 0.094
54402.444590 z 19.042 0.059
54402.445424 g 19.251 0.030
54403.361066 r 18.938 0.019
