time,cont,conterr
-2.0,-0.4909560723514148,0.006
-0.6911040601931457,-0.7700258397932855,0.005
-0.6910160090289486,-0.7803617571059229,0.005
-0.6887306295582027,-0.8527131782945683,0.006
-0.6263520885717462,-0.5322997416020745,0.006
-0.6155550589358099,-0.5943152454780458,0.006
-0.5831760974175095,-0.7700258397932855,0.006
-0.5569166533833123,-0.790697674418597,0.006
-0.5520974913047794,-0.8527131782945683,0.006
-0.550897338469891,-0.945736434108525,0.006
-0.2347454724922453,-1.762273901808789,0.007
-0.233489397249063,-1.7726098191214263,0.005
-0.227515935612248,-1.865633074935384,0.005
-0.2263000444303278,-1.8346253229973977,0.005
-0.2024372110488281,-2.0,0.005
-0.1940106099215091,-1.9689922480620143,0.006
0.1939520600522679,0.8940568475452282,0.006
0.1951999599050418,0.7493540051679739,0.005
0.1963650755240484,0.8320413436692569,0.006
0.1987307714807276,0.7700258397932855,0.006
0.2250924018906879,0.7700258397932855,0.006
0.2262988808061643,0.5219638242894002,0.006
0.2274892106837285,0.7286821705426259,0.006
0.2598303249959102,0.6666666666666545,0.006
0.2694262195012249,0.5839793281653716,0.006
0.6286502510963761,1.5348837209302153,0.006
0.6311118842026731,1.3901808785529617,0.006
0.647886229004766,1.6899224806201438,0.006
0.6502380851590961,1.5348837209302153,0.015
0.6575004352797942,1.3695090439276498,0.006
0.6598385020675055,1.2351421188630334,0.006
0.6622999682555744,1.3178294573643528,0.006
0.6670447916821041,1.090439276485779,0.008
0.6789999323759077,0.8320413436692569,0.013
0.6814030396299651,0.9250645994832136,0.006
0.6873926370953405,0.7803617571059598,0.007
1.0441852093554391,1.4108527131783095,0.01
1.0514061997822113,1.421188630490947,0.006
1.0561654093980826,1.421188630490947,0.006
1.057358933538043,1.4418604651162954,0.006
1.0585489343825647,1.4315245478036212,0.006
1.065755728354382,1.3695090439276498,0.007
1.0706087700288882,1.4625322997416066,0.006
1.0718147253735313,1.4418604651162954,0.007
1.0729672836985509,1.3074935400516785,0.009
1.0742154237214332,1.421188630490947,0.007
1.0766208402110615,1.4005167958656357,0.006
1.0802461263004148,1.3901808785529617,0.006
1.0933796592166685,0.9974160206718224,0.006
1.1005662068485709,1.6279069767441725,0.006
1.1017842487537917,2.0,0.007
1.1029414555712096,1.224806201550396,0.008
1.103062707850829,1.875968992248057,0.009
1.1042529188441854,1.710594315245492,0.009
1.106557971849151,1.4521963824289328,0.008
1.1066515889555384,1.524547803617578,0.008
1.1077395607357086,1.4728682170542808,0.008
1.1078640300938916,1.6795865633075064,0.007
1.108965499434008,1.3488372093023382,0.007
1.1090604626938485,1.421188630490947,0.007
1.1102430326752883,1.9069767441860432,0.008
1.1125296093940062,1.4315245478036212,0.006
1.113724884374046,1.2454780361757072,0.007
1.1149275722044028,1.224806201550396,0.007
1.1162340075162152,1.6485788113695206,0.006
1.117354527149125,1.5865633074935492,0.006
1.1198028176051942,1.4005167958656357,0.006
1.1209410677961564,1.4625322997416066,0.007
1.1221943294465402,1.5348837209302153,0.006
1.124613931583474,1.0180878552971704,0.006
1.1257506434849125,1.4935400516795925,0.006
1.1281454888873377,1.4935400516795925,0.007
1.1292827231587492,1.5865633074935492,0.013
1.129415249023142,1.3901808785529617,0.013
1.136554394281255,1.121447028423765,0.009
1.137772904518183,1.7209302325581293,0.012
1.140165918623552,1.421188630490947,0.018
1.1413563313597956,1.50387596899223,0.01
1.1437845219797116,1.4935400516795925,0.009
1.1449576292589856,1.4418604651162954,0.007
1.1497437223156384,1.4108527131783095,0.007
1.150945874566662,1.276485788113693,0.007
1.4752775836998162,0.9250645994832136,0.006
1.4921014960092012,0.9664082687338365,0.006
1.4981214677878576,0.8423772609819307,0.006
1.5005035757687164,1.5968992248061866,0.011
1.5017366991557344,1.121447028423765,0.017
1.5052813277176016,0.9250645994832136,0.013
1.5113270613426586,1.0180878552971704,0.019
1.5137476625872217,1.1317829457364388,0.011
1.5160577147329368,1.162790697674425,0.01
1.5161470099782837,1.2041343669250475,0.016
1.5185368394280458,1.1111111111111276,0.019
1.5196534478907782,1.2144702842377215,0.016
1.519753080057466,0.6873385012920026,0.012
1.5281375949762968,1.3695090439276498,0.015
1.5293059396823678,1.1111111111111276,0.015
1.534168803113356,1.2454780361757072,0.018
1.5353475339756568,0.9043927648578656,0.021
1.538958209316622,1.2558139534883814,0.028
1.5413063572445211,1.4005167958656357,0.015
1.547363440107926,0.9147286821705394,0.016
1.5496517412480104,1.2661498708010188,0.018
1.553271642723586,1.121447028423765,0.017
1.5545152435314695,1.3901808785529617,0.022
1.5617146882980508,0.4082687338501318,0.014
1.5641110371653406,0.8940568475452282,0.018
1.5652640626212166,0.6459948320413429,0.018
1.572476149942167,1.2661498708010188,0.018
1.576071818254075,0.8940568475452282,0.016
1.5784868187317702,0.69767441860464,0.018
1.5796802744232623,1.162790697674425,0.017
1.582077654821148,0.6666666666666545,0.016
1.5868620678879184,0.9043927648578656,0.042
1.920813219004415,0.6563307493540171,0.018
1.923219522922579,1.0284237726098078,0.016
1.9339771490501083,0.9250645994832136,0.012
1.940041210055941,1.173126614987062,0.018
1.9436206764925048,0.9664082687338365,0.013
1.9568473785979044,1.0284237726098078,0.019
1.962857745974028,1.0490956072351565,0.014
1.964034538663574,0.8217054263565826,0.014
1.9664684117081943,1.3591731266149756,0.014
1.967658369322092,0.9147286821705394,0.017
1.9688529093816023,0.801033591731271,0.012
1.9700606876173543,0.8320413436692569,0.018
1.971259610781296,1.0594315245477937,0.019
1.973654101932817,1.1317829457364388,0.017
1.9748651164607391,0.8837209302325539,0.02
1.9760600479975243,1.090439276485779,0.016
1.988065232936276,1.2041343669250475,0.013
1.989168860204789,0.7390180878552997,0.012
1.99276416946239,1.0284237726098078,0.023
1.9963724515082448,1.1007751937984531,0.021
